file_id,user_id,subforum_id,num_contexts,label,texts,group
13443527_2,581855,1347,0,hate,This is ARKANSAS they have no right to smell up my place with their chinese restaurant BO ~ ▲ RESTORE ORDER ▲ ~,test
13450155_1,581678,1347,0,hate,the entire system of classes are a marxist invention. the judeo-bolsheviks are using this to divide our society. in other words ' Divide et impera ' .,train
13459148_1,582330,1347,1,hate,Major chimp-out at hip hop awards .,train
13459148_2,582330,1347,1,hate,"Once again , blacks showing they cannot control themselves .",train
13460842_1,572199,1347,0,noHate,Seattle bus attack on a blind woman : YouTube - Broadcast Yourself .,test
13462686_12,575159,1347,0,noHate,Racial preservation is the belief that the existence of a certain race must be preserved ( and well of course its culture ) .,train
13467365_2,574141,1346,0,hate,I do like the outfit they dressed the simian in ; he looks so regal,train
13477832_3,573347,1345,0,hate,When ever I see these white children murdered by these sub humans it makes me so angry I could cry .,train
13477832_4,573347,1345,0,noHate,How can others be so blind to this ?,train
13477832_6,573347,1345,0,noHate,There are 150K or so on SF and the other hundreds of millions just walk thru life with blinders on .,train
13481903_3,576661,1346,0,hate,"Do you notice how the primate 's , I mean black kid 's arm is around the white girl ?",train
13490267_3,574891,1395,0,noHate,YouTube - Vide Cor Meum Brilliant .,train
13491212_2,585008,1395,0,hate,Israely Zionist indeed prepeared the Georgian attack .,train
13491212_4,585008,1395,0,noHate,About 1000 of Israely military specialists voluntary ( they say so ) served in Georgian army.To prepare the assault on Tshinvaly .,train
13498011_1,585713,1395,0,noHate,nobody said I like him and I dont see the reason to like him to be honest WE HAVE ENOUGH CULTURAL HERITAGE FOR HUNDREDS OF GENERATIONS WE SHOULD BE PROUD OF WHAT WE DID NOT OF WHAT SOME AUSTRIAN DID !!!,test
13501073_1,585713,1395,0,hate,Those poor kikes they cant even escape antisemetism in the country were it is punishable by death ( I am talking about palestinians ),test
13502231_1,586529,1395,0,noHate,I thought there was talk not too long ago about Putin extending the terms to stay in office ?,test
13503418_1,576356,1395,0,hate,"Yes, before age of 10 i never saw an negro in real life , when i moved to Holland i was horrified by the amount of non-whites .",train
13503662_2,576356,1395,0,hate,I was so shocked to see all those blacks when i moved to Holland : S,train
13504982_2,575695,1345,0,noHate,Ginger candy is sold on the internet as a relief of pregnant women 's `` morning sickness '' symptoms .,train
13505315_1,586668,1395,0,noHate,"Peter, these people have just been brainpolluted .",train
13505857_1,586705,1395,0,noHate,"I had to show this , Macedonian handball fans in Zadar , Croatia .",train
13586816_5,589791,1393,0,noHate,That is how we get happy country .,train
13589434_3,586605,1393,0,noHate,I believe it started to become cooler not long after they arrived but the Nordic settlement was in fact expanding ( to the north ) until they encountered the Inuits .,train
13593757_1,585961,1393,0,noHate,If anyone can tell what happened on this lake ?,test
13594369_2,586437,1393,2,hate,We have already taken too much that we do n't need any of those people on our soil .,train
13594641_1,589801,1393,0,hate,when I was a little kid I used to be in this school and somehow i spoke to this jew. this dude got a narcissistic laugh out of every blonde joke. his favorite was when the blond went to donate semen by using her mouth as container. sad but it 's blonds fault also to let this happen .,train
13595284_1,589525,1393,0,noHate,Idiotic.,test
13595855_3,586411,1393,0,noHate,It sounds like you are at the very beginning of the immigration problem .,train
13595855_4,586411,1393,0,noHate,In England there are whole cities that are almost majority ethnic and hundreds of schools with no white children ...,train
13600551_3,586508,1393,0,hate,"Some of the things I noticed were shop tailors dummies that were black , a couple of mud restaurants , and the germ of blacks being `` fashionable '' taking root .",train
13601461_1,572043,1393,0,noHate,"There comes a moment when we must act , regardless of the consequences .",train
13601461_2,572043,1393,0,noHate,However I hope we 'll get off our butts before then .,train
13602525_1,585974,1393,0,hate,"Well, the entire world is being brain-washed by Judeo-American films , today everyone has a Jew in every corner of your house .",train
13628239_1,589795,1393,0,noHate,I wish to know what actions Swedes are taking exactly against the invading races !,train
13842729_1,591100,1391,0,noHate,With the help of God we will be congratulating an Irish WN Party on their election success in the not so distant future .,train
13842968_1,581901,1391,0,noHate,WOULD YOU PLEASE STRIVE TO READ MORE CAREFULLY BEFORE YOU JUMP DOWN PEOPLE 'S THROATS ABOUT SOMETHING .,train
13846782_1,591076,1391,0,hate,it is down to the EU.we have no say anymore on any piece of scum coming into the country as long as they have an EU passport,train
13854327_1,587508,1391,0,hate,You cant expect those poor underprivilidged blacks to have to put up with this cold weather .,train
13854620_2,584380,1391,0,noHate,I would love a house .,test
13854620_3,584380,1391,0,noHate,I feel this is racist against whites !,train
13856045_1,574043,1391,2,hate,"The problems start when you start to accommonadate these people in the first place ! , give an inch and they 'll take a mile ......",test
13861502_1,592652,1391,1,hate,I would' nt even consider these knackers/pykies as Irish as they have no respect for their race or loyalty to Ireland and should be put down like the dogs they are .,train
13862192_1,591113,1391,2,hate,another article on the mail today on their side bet you they will be allowed to stay think of the money that these people soak off the irish people madness www.faem.com,train
13867034_1,591105,1391,0,noHate,Excellent idea .,train
13867034_3,591105,1391,0,hate,"A few weeks ago i started looking into doing that and have got a few pictures and LOADS of mobile numbers so far , reds are just SO naive !",train
13867434_1,572475,1391,6,hate,"Well atleast the guy was 64 years old , hopefully he 's too old to bear any half caste children with that Filipina woman .",train
13868014_1,572043,1391,0,noHate,"Latha math dhuibh agus dè tha dol agad fhèin , a Phàdruig/Hello Pat , how are you ?",test
13868014_7,572043,1391,0,noHate,"Make a visit here , lad . .",train
14017904_2,575841,1388,0,noHate,Check out the link in my sig brother .,train
14018061_1,579386,1388,0,hate,"There's no way to stop them from coming to Canada all that is needed is proof of ownership of a house in India , africa etc and they can enter in on a tourist visa .",test
14019007_1,577037,1388,2,hate,"You forgot to add that they spread disease and their poor hygiene causes pest infestations , then there is rampant drug use and sexual assaulting white women and children .",train
14029454_1,578806,1387,0,hate,The problem is that through western elites we have to feed and look after useless savages like malema .,test
14029454_2,578806,1387,0,hate,If that stopped the worthless thing would starve !,test
14030057_1,579147,1387,0,noHate,Unfortunately our official greeter Evaline has n't been about for awhile so allow me to bid all of you who have recently joined our little band of brothers ( and sisters ) a warm welcome. max,train
14030927_1,596205,1387,0,noHate,He use to run it a few year ago I use to run around with him and some other lads from London,train
14031641_1,596304,1387,0,noHate,Hello Everyone on Stormfront Have heard a lot of good things about this forum so I have decided to take the plunge .,test
14032489_1,579689,1387,0,noHate,"I'm in Australia and I want it to be done and over with , my mum is constantly going on about the Olympics like it 's a big deal .",test
14036958_1,595936,1387,0,noHate,"Of course the county is lovely , in facts its gods country in our book BUT the cities are rat infested with enrichers , just how the country is isnt it .",test
14037089_1,595811,1387,0,noHate,I just realised how much anti Russian propaganda is on the internet in the last week or two .,train
14037300_1,596600,1387,0,hate,Hiya i 'm new here and sick of watching my country become infected with the disease of multiculturalism .,train
14038226_2,576175,1387,0,noHate,This video on british becoming a minority is so awful ill never watch it again .,train
14038923_2,573419,1387,0,hate,The Juden never stop with the race mixing yet they do n't want it for themselves .......,train
